"town";"year";"kod";"area";"pop";"type";"nuts3";"nuts4"
"Nagybajo";2019;2165;108.06;3172;"város";"Somogy";"Kaposvári"
"Nagybajo";2022;2165;108.06;3202;"város";"Somogy";"Kaposvári"
"Nagybajo";2021;2165;108.06;3195;"város";"Somogy";"Kaposvári"
"Nagybakónak";2020;1276;17.94;415;"község";"Zala";"Nagykanizsai"
"Nagybakónak";2021;1276;17.94;396;"község";"Zala";"Nagykanizsai"
"Nagybakónak";2018;1276;17.94;416;"község";"Zala";"Nagykanizsai"
"Nagybakónak";2019;1276;17.94;408;"község";"Zala";"Nagykanizsai"
"Nagybakónak";2022;1276;17.94;405;"község";"Zala";"Nagykanizsai"
"Nagybakónak";2017;1276;17.94;420;"község";"Zala";"Nagykanizsai"
"Nagybakónak";2016;1276;17.94;429;"község";"Zala";"Nagykanizsai"
"Nagybakónak";2015;1276;17.94;427;"község";"Zala";"Nagykanizsai"
"Nagybaracska";2020;2595;37.95;2221;"község";"Bács-Kiskun";"Bajai"
"Nagybaracska";2021;2595;37.95;2237;"község";"Bács-Kiskun";"Bajai"
"Nagybaracska";2017;2595;37.95;2354;"község";"Bács-Kiskun";"Bajai"
"Nagybaracska";2022;2595;37.95;2235;"község";"Bács-Kiskun";"Bajai"
"Nagybaracska";2016;2595;37.95;2351;"község";"Bács-Kiskun";"Bajai"
"Nagybaracska";2019;2595;37.95;2266;"község";"Bács-Kiskun";"Bajai"
"Nagybaracska";2015;2595;37.95;2380;"község";"Bács-Kiskun";"Bajai"
"Nagybaracska";2018;2595;37.95;2315;"község";"Bács-Kiskun";"Bajai"
"Nagybarca";2021;2918;14.39;869;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagybarca";2022;2918;14.39;851;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagybarca";2016;2918;14.39;856;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagybarca";2018;2918;14.39;863;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagybarca";2015;2918;14.39;868;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagybarca";2017;2918;14.39;882;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagybarca";2019;2918;14.39;892;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagybarca";2020;2918;14.39;880;"község";"Borsod-Abaúj-Zemplén";"Kazincbarcikai"
"Nagyberki";2020;2144;21.74;1429;"község";"Somogy";"Kaposvári"
"Nagyberki";2018;2144;21.74;1450;"község";"Somogy";"Kaposvári"
"Nagyberki";2017;2144;21.74;1482;"község";"Somogy";"Kaposvári"
"Nagyberki";2019;2144;21.74;1446;"község";"Somogy";"Kaposvári"
"Nagyberki";2021;2144;21.74;1420;"község";"Somogy";"Kaposvári"
"Nagyberki";2022;2144;21.74;1381;"község";"Somogy";"Kaposvári"
"Nagyberki";2016;2144;21.74;1473;"község";"Somogy";"Kaposvári"
"Nagyberki";2015;2144;21.74;1441;"község";"Somogy";"Kaposvári"
"Nagyberény";2021;2906;23.14;1370;"község";"Somogy";"Siófoki"
"Nagyberény";2019;2906;23.14;1345;"község";"Somogy";"Siófoki"
"Nagyberény";2015;2906;23.14;1361;"község";"Somogy";"Siófoki"
"Nagyberény";2018;2906;23.14;1343;"község";"Somogy";"Siófoki"
"Nagyberény";2022;2906;23.14;1381;"község";"Somogy";"Siófoki"
"Nagyberény";2020;2906;23.14;1353;"község";"Somogy";"Siófoki"
"Nagyberény";2017;2906;23.14;1359;"község";"Somogy";"Siófoki"
"Nagyberény";2016;2906;23.14;1363;"község";"Somogy";"Siófoki"
"Nagybudmér";2019;398;10.22;156;"község";"Baranya";"Bólyi"
"Nagybudmér";2020;398;10.22;172;"község";"Baranya";"Bólyi"
"Nagybudmér";2022;398;10.22;165;"község";"Baranya";"Bólyi"
"Nagybudmér";2015;398;10.22;190;"község";"Baranya";"Bólyi"
"Nagybudmér";2017;398;10.22;183;"község";"Baranya";"Bólyi"
"Nagybudmér";2016;398;10.22;188;"község";"Baranya";"Bólyi"
"Nagybudmér";2021;398;10.22;170;"község";"Baranya";"Bólyi"
"Nagybudmér";2018;398;10.22;167;"község";"Baranya";"Bólyi"
"Nagybánhegyes";2022;2602;42.24;1202;"község";"Békés";"Mezőkovácsházai"
"Nagybánhegyes";2016;2602;42.24;1309;"község";"Békés";"Mezőkovácsházai"
"Nagybánhegyes";2017;2602;42.24;1292;"község";"Békés";"Mezőkovácsházai"
"Nagybánhegyes";2018;2602;42.24;1271;"község";"Békés";"Mezőkovácsházai"
"Nagybánhegyes";2015;2602;42.24;1322;"község";"Békés";"Mezőkovácsházai"
"Nagybánhegyes";2019;2602;42.24;1240;"község";"Békés";"Mezőkovácsházai"
"Nagybánhegyes";2020;2602;42.24;1234;"község";"Békés";"Mezőkovácsházai"
"Nagybánhegyes";2021;2602;42.24;1228;"község";"Békés";"Mezőkovácsházai"
"Nagybárkány";2015;1639;8.84;702;"község";"Nógrád";"Salgótarjáni"
"Nagybárkány";2018;1639;8.84;661;"község";"Nógrád";"Salgótarjáni"
"Nagybárkány";2016;1639;8.84;694;"község";"Nógrád";"Salgótarjáni"
"Nagybárkány";2021;1639;8.84;643;"község";"Nógrád";"Salgótarjáni"
"Nagybárkány";2019;1639;8.84;642;"község";"Nógrád";"Salgótarjáni"
"Nagybárkány";2020;1639;8.84;646;"község";"Nógrád";"Salgótarjáni"
"Nagybárkány";2022;1639;8.84;639;"község";"Nógrád";"Salgótarjáni"
"Nagybárkány";2017;1639;8.84;666;"község";"Nógrád";"Salgótarjáni"
"Nagybörzsöny";2017;1477;50.66;713;"község";"Pest";"Szobi"
"Nagybörzsöny";2020;1477;50.65;672;"község";"Pest";"Szobi"
"Nagybörzsöny";2016;1477;50.66;710;"község";"Pest";"Szobi"
"Nagybörzsöny";2015;1477;50.66;724;"község";"Pest";"Szobi"
"Nagybörzsöny";2022;1477;50.65;647;"község";"Pest";"Szobi"
"Nagybörzsöny";2021;1477;50.65;656;"község";"Pest";"Szobi"
"Nagybörzsöny";2018;1477;50.66;708;"község";"Pest";"Szobi"
"Nagybörzsöny";2019;1477;50.65;687;"község";"Pest";"Szobi"
"Nagycenk";2019;249;19.45;2272;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycenk";2015;249;19.45;2013;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycenk";2017;249;19.45;2070;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycenk";2016;249;19.45;2011;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycenk";2022;249;19.45;2702;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycenk";2021;249;19.45;2567;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycenk";2018;249;19.45;2160;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycenk";2020;249;19.45;2454;"nagyközség";"Győr-Moson-Sopron";"Soproni"
"Nagycsepely";2018;2059;19.8;389;"község";"Somogy";"Siófoki"
"Nagycsepely";2015;2059;19.8;412;"község";"Somogy";"Siófoki"
"Nagycsepely";2017;2059;19.8;398;"község";"Somogy";"Siófoki"
"Nagycsepely";2022;2059;19.8;392;"község";"Somogy";"Siófoki"
"Nagycsepely";2020;2059;19.8;389;"község";"Somogy";"Siófoki"
"Nagycsepely";2021;2059;19.8;386;"község";"Somogy";"Siófoki"
"Nagycsepely";2016;2059;19.8;406;"község";"Somogy";"Siófoki"
"Nagycsepely";2019;2059;19.8;378;"község";"Somogy";"Siófoki"
"Nagycserkesz";2017;2274;41.47;1777;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycserkesz";2015;2274;41.48;1840;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycserkesz";2020;2274;41.47;1722;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycserkesz";2018;2274;41.47;1746;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycserkesz";2019;2274;41.47;1738;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycserkesz";2021;2274;41.48;1707;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycserkesz";2016;2274;41.48;1772;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycserkesz";2022;2274;41.48;1702;"község";"Szabolcs-Szatmár-Bereg";"Nyíregyházi"
"Nagycsány";2016;1811;5.65;142;"község";"Baranya";"Sellyei"
"Nagycsány";2021;1811;5.65;135;"község";"Baranya";"Sellyei"
"Nagycsány";2015;1811;5.65;155;"község";"Baranya";"Sellyei"
"Nagycsány";2018;1811;5.65;136;"község";"Baranya";"Sellyei"
"Nagycsány";2020;1811;5.65;134;"község";"Baranya";"Sellyei"
"Nagycsány";2017;1811;5.65;144;"község";"Baranya";"Sellyei"
"Nagycsány";2022;1811;5.65;131;"község";"Baranya";"Sellyei"
"Nagycsány";2019;1811;5.65;135;"község";"Baranya";"Sellyei"
"Nagycsécs";2022;558;9.83;829;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagycsécs";2020;558;9.83;837;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagycsécs";2018;558;9.83;802;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagycsécs";2016;558;9.83;815;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagycsécs";2015;558;9.83;837;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagycsécs";2021;558;9.83;834;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagycsécs";2019;558;9.83;829;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagycsécs";2017;558;9.83;805;"község";"Borsod-Abaúj-Zemplén";"Tiszaújvárosi"
"Nagydobos";2021;2148;26.93;2253;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobos";2020;2148;26.93;2260;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobos";2015;2148;26.93;2260;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobos";2017;2148;26.93;2297;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobos";2018;2148;26.93;2297;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobos";2016;2148;26.93;2282;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobos";2019;2148;26.93;2266;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobos";2022;2148;26.93;2244;"község";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagydobsz";2022;3389;13.23;573;"község";"Baranya";"Szigetvári"
"Nagydobsz";2016;3389;13.23;642;"község";"Baranya";"Szigetvári"
"Nagydobsz";2019;3389;13.23;612;"község";"Baranya";"Szigetvári"
"Nagydobsz";2021;3389;13.23;570;"község";"Baranya";"Szigetvári"
"Nagydobsz";2020;3389;13.23;590;"község";"Baranya";"Szigetvári"
"Nagydobsz";2015;3389;13.23;649;"község";"Baranya";"Szigetvári"
"Nagydobsz";2018;3389;13.23;626;"község";"Baranya";"Szigetvári"
"Nagydobsz";2017;3389;13.23;628;"község";"Baranya";"Szigetvári"
"Nagydorog";2019;1838;41.44;2642;"nagyközség";"Tolna";"Paksi"
"Nagydorog";2021;1838;41.44;2609;"nagyközség";"Tolna";"Paksi"
"Nagydorog";2022;1838;41.44;2605;"nagyközség";"Tolna";"Paksi"
"Nagydorog";2020;1838;41.44;2604;"nagyközség";"Tolna";"Paksi"
"Nagydorog";2015;1838;41.44;2677;"nagyközség";"Tolna";"Paksi"
"Nagydorog";2018;1838;41.44;2661;"nagyközség";"Tolna";"Paksi"
"Nagydorog";2017;1838;41.44;2670;"nagyközség";"Tolna";"Paksi"
"Nagydorog";2016;1838;41.44;2686;"nagyközség";"Tolna";"Paksi"
"Nagydém";2017;1000;13.32;355;"község";"Veszprém";"Pápai"
"Nagydém";2015;1000;13.32;385;"község";"Veszprém";"Pápai"
"Nagydém";2016;1000;13.32;376;"község";"Veszprém";"Pápai"
"Nagydém";2020;1000;13.32;353;"község";"Veszprém";"Pápai"
"Nagydém";2022;1000;13.32;351;"község";"Veszprém";"Pápai"
"Nagydém";2021;1000;13.32;346;"község";"Veszprém";"Pápai"
"Nagydém";2018;1000;13.32;353;"község";"Veszprém";"Pápai"
"Nagydém";2019;1000;13.32;351;"község";"Veszprém";"Pápai"
"Nagyecsed";2015;648;43.85;6653;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyecsed";2021;648;43.85;6268;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyecsed";2018;648;43.85;6467;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyecsed";2020;648;43.85;6359;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyecsed";2017;648;43.85;6539;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyecsed";2016;648;43.85;6591;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyecsed";2019;648;43.85;6413;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyecsed";2022;648;43.85;6227;"város";"Szabolcs-Szatmár-Bereg";"Mátészalkai"
"Nagyesztergá";2019;2318;18.29;1173;"község";"Veszprém";"Zirci"
"Nagyesztergá";2020;2318;18.29;1165;"község";"Veszprém";"Zirci"
"Nagyesztergá";2021;2318;18.29;1139;"község";"Veszprém";"Zirci"
"Nagyesztergá";2017;2318;18.29;1208;"község";"Veszprém";"Zirci"
"Nagyesztergá";2015;2318;18.29;1195;"község";"Veszprém";"Zirci"
"Nagyesztergá";2016;2318;18.29;1210;"község";"Veszprém";"Zirci"
"Nagyesztergá";2018;2318;18.29;1188;"község";"Veszprém";"Zirci"
"Nagyesztergá";2022;2318;18.29;1144;"község";"Veszprém";"Zirci"
"Nagyfüged";2022;2687;27.51;1791;"község";"Heves";"Gyöngyösi"
"Nagyfüged";2020;2687;27.51;1762;"község";"Heves";"Gyöngyösi"
"Nagyfüged";2015;2687;27.51;1766;"község";"Heves";"Gyöngyösi"
"Nagyfüged";2017;2687;27.51;1753;"község";"Heves";"Gyöngyösi"
"Nagyfüged";2016;2687;27.51;1748;"község";"Heves";"Gyöngyösi"
"Nagyfüged";2021;2687;27.51;1754;"község";"Heves";"Gyöngyösi"
"Nagyfüged";2018;2687;27.51;1763;"község";"Heves";"Gyöngyösi"
"Nagyfüged";2019;2687;27.51;1771;"község";"Heves";"Gyöngyösi"
"Nagygeresd";2016;928;9.4;263;"község";"Vas";"Sárvári"
"Nagygeresd";2019;928;9.4;273;"község";"Vas";"Sárvári"
"Nagygeresd";2022;928;9.4;271;"község";"Vas";"Sárvári"
"Nagygeresd";2018;928;9.4;274;"község";"Vas";"Sárvári"
"Nagygeresd";2020;928;9.4;270;"község";"Vas";"Sárvári"
"Nagygeresd";2015;928;9.4;282;"község";"Vas";"Sárvári"
"Nagygeresd";2021;928;9.4;270;"község";"Vas";"Sárvári"
"Nagygeresd";2017;928;9.4;283;"község";"Vas";"Sárvári"
"Nagygyimót";2016;826;23.44;587;"község";"Veszprém";"Pápai"
"Nagygyimót";2017;826;23.44;576;"község";"Veszprém";"Pápai"
"Nagygyimót";2019;826;23.44;560;"község";"Veszprém";"Pápai"
"Nagygyimót";2020;826;23.44;555;"község";"Veszprém";"Pápai"
"Nagygyimót";2021;826;23.44;545;"község";"Veszprém";"Pápai"
"Nagygyimót";2015;826;23.44;578;"község";"Veszprém";"Pápai"
"Nagygyimót";2022;826;23.44;539;"község";"Veszprém";"Pápai"
"Nagygyimót";2018;826;23.44;566;"község";"Veszprém";"Pápai"
"Nagygörbő";2017;521;7.45;159;"község";"Zala";"Zalaszentgróti"
"Nagygörbő";2022;521;7.45;192;"község";"Zala";"Zalaszentgróti"
"Nagygörbő";2018;521;7.45;156;"község";"Zala";"Zalaszentgróti"
"Nagygörbő";2021;521;7.45;185;"község";"Zala";"Zalaszentgróti"
"Nagygörbő";2019;521;7.45;159;"község";"Zala";"Zalaszentgróti"
"Nagygörbő";2016;521;7.45;168;"község";"Zala";"Zalaszentgróti"
"Nagygörbő";2020;521;7.45;175;"község";"Zala";"Zalaszentgróti"
"Nagygörbő";2015;521;7.45;166;"község";"Zala";"Zalaszentgróti"
"Nagyhajmás";2016;1285;18.01;355;"község";"Baranya";"Hegyháti"
"Nagyhajmás";2017;1285;18.01;341;"község";"Baranya";"Hegyháti"
"Nagyhajmás";2015;1285;18.01;363;"község";"Baranya";"Hegyháti"
"Nagyhajmás";2020;1285;18.01;320;"község";"Baranya";"Hegyháti"
"Nagyhajmás";2018;1285;18.01;339;"község";"Baranya";"Hegyháti"
"Nagyhajmás";2022;1285;18.01;304;"község";"Baranya";"Hegyháti"
"Nagyhajmás";2019;1285;18.01;328;"község";"Baranya";"Hegyháti"
"Nagyhajmás";2021;1285;18.01;314;"község";"Baranya";"Hegyháti"
"Nagyhalász";2015;2715;44.31;5875;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyhalász";2018;2715;44.3;5773;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyhalász";2022;2715;44.3;5658;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyhalász";2017;2715;44.3;5818;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyhalász";2016;2715;44.3;5886;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyhalász";2019;2715;44.3;5760;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyhalász";2020;2715;44.3;5720;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyhalász";2021;2715;44.3;5683;"város";"Szabolcs-Szatmár-Bereg";"Ibrányi"
"Nagyharsány";2022;265;26.01;1478;"község";"Baranya";"Siklósi"
"Nagyharsány";2020;265;26.01;1464;"község";"Baranya";"Siklósi"
"Nagyharsány";2018;265;26.01;1490;"község";"Baranya";"Siklósi"
"Nagyharsány";2021;265;26.01;1444;"község";"Baranya";"Siklósi"
"Nagyharsány";2019;265;26.01;1474;"község";"Baranya";"Siklósi"
"Nagyharsány";2015;265;26.01;1498;"község";"Baranya";"Siklósi"
"Nagyharsány";2017;265;26.01;1496;"község";"Baranya";"Siklósi"
"Nagyharsány";2016;265;26.01;1490;"község";"Baranya";"Siklósi"
"Nagyhegyes";2022;947;132.77;2983;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhegyes";2021;947;132.77;2932;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhegyes";2018;947;132.77;2850;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhegyes";2017;947;132.77;2786;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhegyes";2019;947;132.77;2872;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhegyes";2016;947;132.77;2788;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhegyes";2015;947;132.77;2820;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhegyes";2020;947;132.77;2888;"község";"Hajdú-Bihar";"Hajdúszoboszlói"
"Nagyhuta";2019;1546;35.06;60;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhuta";2021;1546;35.06;89;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhuta";2018;1546;35.06;63;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhuta";2016;1546;35.06;67;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhuta";2015;1546;35.06;66;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhuta";2022;1546;35.06;91;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhuta";2017;1546;35.06;64;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhuta";2020;1546;35.06;75;"község";"Borsod-Abaúj-Zemplén";"Sátoraljaújhelyi"
"Nagyhódos";2021;2697;7.64;148;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyhódos";2017;2697;7.66;152;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyhódos";2022;2697;7.64;149;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyhódos";2016;2697;7.66;142;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyhódos";2015;2697;7.66;140;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyhódos";2020;2697;7.64;152;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyhódos";2019;2697;7.64;152;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyhódos";2018;2697;7.66;156;"község";"Szabolcs-Szatmár-Bereg";"Fehérgyarmati"
"Nagyigmánd";2018;2237;51.35;2867;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyigmánd";2016;2237;51.35;2890;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyigmánd";2017;2237;51.35;2878;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyigmánd";2022;2237;51.35;2913;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyigmánd";2020;2237;51.35;2916;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyigmánd";2021;2237;51.35;2907;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyigmánd";2019;2237;51.35;2892;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyigmánd";2015;2237;51.35;2878;"nagyközség";"Komárom-Esztergom";"Komáromi"
"Nagyiván";2021;2168;43.16;1047;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagyiván";2022;2168;43.16;1051;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagyiván";2018;2168;43.16;1122;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagyiván";2015;2168;43.16;1169;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagyiván";2020;2168;43.16;1081;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagyiván";2019;2168;43.16;1093;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagyiván";2016;2168;43.16;1168;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagyiván";2017;2168;43.16;1150;"község";"Jász-Nagykun-Szolnok";"Tiszafüredi"
"Nagykamarás";2020;424;43.1;1253;"község";"Békés";"Mezőkovácsházai"
"Nagykamarás";2022;424;43.1;1207;"község";"Békés";"Mezőkovácsházai"
"Nagykamarás";2017;424;43.1;1366;"község";"Békés";"Mezőkovácsházai"
"Nagykamarás";2018;424;43.1;1344;"község";"Békés";"Mezőkovácsházai"
"Nagykamarás";2016;424;43.1;1396;"község";"Békés";"Mezőkovácsházai"
"Nagykamarás";2021;424;43.1;1219;"község";"Békés";"Mezőkovácsházai"
"Nagykamarás";2019;424;43.1;1299;"község";"Békés";"Mezőkovácsházai"
"Nagykamarás";2015;424;43.1;1393;"község";"Békés";"Mezőkovácsházai"
"Nagykanizsa";2021;3093;148.4;44857;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykanizsa";2019;3093;148.4;46279;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykanizsa";2022;3093;148.4;44329;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykanizsa";2016;3093;148.4;47789;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykanizsa";2018;3093;148.4;46835;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykanizsa";2017;3093;148.4;47337;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykanizsa";2020;3093;148.4;45682;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykanizsa";2015;3093;148.4;48293;"megyei jogú város";"Zala";"Nagykanizsai"
"Nagykapornak";2017;2058;24.41;893;"község";"Zala";"Zalaegerszegi"
"Nagykapornak";2020;2058;24.41;893;"község";"Zala";"Zalaegerszegi"
"Nagykapornak";2015;2058;24.41;913;"község";"Zala";"Zalaegerszegi"
"Nagykapornak";2018;2058;24.41;888;"község";"Zala";"Zalaegerszegi"
"Nagykapornak";2021;2058;24.41;911;"község";"Zala";"Zalaegerszegi"
"Nagykapornak";2016;2058;24.41;901;"község";"Zala";"Zalaegerszegi"
"Nagykapornak";2019;2058;24.41;908;"község";"Zala";"Zalaegerszegi"
"Nagykapornak";2022;2058;24.41;908;"község";"Zala";"Zalaegerszegi"
"Nagykarácsony";2015;700;30.46;1392;"község";"Fejér";"Dunaújvárosi"
"Nagykarácsony";2018;700;30.46;1411;"község";"Fejér";"Dunaújvárosi"
"Nagykarácsony";2021;700;30.46;1389;"község";"Fejér";"Dunaújvárosi"
"Nagykarácsony";2017;700;30.46;1416;"község";"Fejér";"Dunaújvárosi"
"Nagykarácsony";2020;700;30.46;1387;"község";"Fejér";"Dunaújvárosi"
"Nagykarácsony";2016;700;30.46;1394;"község";"Fejér";"Dunaújvárosi"
"Nagykarácsony";2022;700;30.46;1368;"község";"Fejér";"Dunaújvárosi"
"Nagykarácsony";2019;700;30.46;1378;"község";"Fejér";"Dunaújvárosi"
"Nagykereki";2022;890;37.27;1436;"község";"Hajdú-Bihar";"Berettyóújfalui"
"Nagykereki";2017;890;37.27;1394;"község";"Hajdú-Bihar";"Berettyóújfalui"
