"y_values";"x_values";"AME";"SE";"z";"p";"lower";"upper";"dep_var";"x_var"
"io_norm3";-0.6;0.00958278364242263;0.0431497700280219;0.222081916918664;0.824250114591454;-0.0749892115536887;0.0941547788385289;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.5;0.0196398410018096;0.0404790734957;0.485185042683744;0.627545091065807;-0.0596976851773169;0.0989773671809267;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.4;0.0296968983611967;0.0381048916795894;0.779346090546784;0.435775871001342;-0.0449873169656066;0.104381113687984;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.3;0.0397539557205807;0.0360857933631402;1.10165114898616;0.270613362343117;-0.0309728996247168;0.110480811065902;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.2;0.0498110130799703;0.0344842311676817;1.44445769539594;0.148610271486094;-0.0177768380432247;0.117398864203195;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.1;0.0598680704393572;0.033360365196485;1.79458678245121;0.0727195605907017;-0.00551704385688895;0.125253184735539;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";0;0.0699251277987441;0.0327633695642751;2.13424714028773;0.0328225557449843;0.00571010344062559;0.134140152156936;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";0.1;0.0799821851581312;0.0327221873504881;2.44427991018571;0.0145141607859795;0.0158478764558341;0.144116493860492;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";0.2;0.0900392425175183;0.0332388334019891;2.70885687919872;0.00675154571624345;0.0248923261614534;0.155186158873505;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";0.3;0.100096299876904;0.0342880200152072;2.91927909026273;0.00350841961971828;0.0328930155459023;0.167299584207891;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";0.4;0.11015335723629;0.03582308725858;3.07492641382849;0.00210554496136606;0.0399413963944787;0.180365318078184;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";0.5;0.120210414595698;0.0377848520332005;3.1814446299822;0.00146542532120782;0.0461534654494749;0.194267363741971;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";0.6;0.13026747195505;0.0401107283881505;3.24769649392689;0.00116343300383945;0.0516518889206188;0.208883054989505;"egk_coagg_stand_nuts4";"sr_norm"
