"ind_i";"ind_j";"c_ij";"c_i";"c_j";"c";"c_rel";"cr_norm";"e_id"
22;19;0;0;0;468;NA;-1;1364
19;23;0;4;6;468;0;-1;1365
23;19;0;4;0;468;NA;-1;1365
19;24;0;4;0;468;NA;-1;1366
24;19;0;0;0;468;NA;-1;1366
19;25;0;4;1;468;0;-1;1367
25;19;0;2;0;468;NA;-1;1367
19;26;0;4;27;468;0;-1;1368
26;19;0;11;0;468;NA;-1;1368
19;27;0;4;9;468;0;-1;1369
27;19;0;10;0;468;NA;-1;1369
19;28;0;4;17;468;0;-1;1370
28;19;0;37;0;468;NA;-1;1370
19;29;0;4;17;468;0;-1;1371
29;19;0;16;0;468;NA;-1;1371
19;30;0;4;0;468;NA;-1;1372
30;19;0;0;0;468;NA;-1;1372
19;31;0;4;0;468;NA;-1;1373
31;19;0;0;0;468;NA;-1;1373
19;32;0;4;14;468;0;-1;1374
32;19;0;7;0;468;NA;-1;1374
19;33;0;4;0;468;NA;-1;1375
33;19;0;0;0;468;NA;-1;1375
19;35;0;4;0;468;NA;-1;1376
35;19;0;0;0;468;NA;-1;1376
19;36;0;4;0;468;NA;-1;1377
36;19;0;0;0;468;NA;-1;1377
19;37;0;4;0;468;NA;-1;1378
37;19;0;0;0;468;NA;-1;1378
19;38;0;4;0;468;NA;-1;1379
38;19;0;0;0;468;NA;-1;1379
19;39;0;4;0;468;NA;-1;1380
39;19;0;0;0;468;NA;-1;1380
19;41;0;4;0;468;NA;-1;1381
41;19;0;0;0;468;NA;-1;1381
19;42;0;4;0;468;NA;-1;1382
42;19;0;0;0;468;NA;-1;1382
19;43;0;4;8;468;0;-1;1383
43;19;0;0;0;468;NA;-1;1383
19;45;0;4;0;468;NA;-1;1384
45;19;0;0;0;468;NA;-1;1384
19;46;0;4;0;468;NA;-1;1385
46;19;0;0;0;468;NA;-1;1385
19;47;0;4;0;468;NA;-1;1386
47;19;0;0;0;468;NA;-1;1386
19;49;0;4;0;468;NA;-1;1387
49;19;0;0;0;468;NA;-1;1387
19;50;0;4;0;468;NA;-1;1388
50;19;0;0;0;468;NA;-1;1388
19;51;0;4;0;468;NA;-1;1389
51;19;0;0;0;468;NA;-1;1389
19;52;0;4;0;468;NA;-1;1390
52;19;0;0;0;468;NA;-1;1390
19;53;0;4;0;468;NA;-1;1391
53;19;0;0;0;468;NA;-1;1391
19;55;0;4;0;468;NA;-1;1392
55;19;0;0;0;468;NA;-1;1392
19;56;0;4;0;468;NA;-1;1393
56;19;0;0;0;468;NA;-1;1393
19;58;0;4;0;468;NA;-1;1394
58;19;0;0;0;468;NA;-1;1394
19;59;0;4;0;468;NA;-1;1395
59;19;0;0;0;468;NA;-1;1395
19;60;0;4;0;468;NA;-1;1396
60;19;0;0;0;468;NA;-1;1396
19;61;0;4;0;468;NA;-1;1397
61;19;0;0;0;468;NA;-1;1397
19;62;0;4;0;468;NA;-1;1398
62;19;0;0;0;468;NA;-1;1398
19;63;0;4;0;468;NA;-1;1399
63;19;0;0;0;468;NA;-1;1399
19;64;0;4;0;468;NA;-1;1400
64;19;0;0;0;468;NA;-1;1400
19;65;0;4;0;468;NA;-1;1401
65;19;0;0;0;468;NA;-1;1401
19;66;0;4;0;468;NA;-1;1402
66;19;0;0;0;468;NA;-1;1402
19;68;0;4;0;468;NA;-1;1403
68;19;0;0;0;468;NA;-1;1403
19;69;0;4;0;468;NA;-1;1404
69;19;0;0;0;468;NA;-1;1404
19;70;0;4;0;468;NA;-1;1405
70;19;0;0;0;468;NA;-1;1405
19;71;0;4;0;468;NA;-1;1406
71;19;0;0;0;468;NA;-1;1406
19;72;0;4;0;468;NA;-1;1407
72;19;0;0;0;468;NA;-1;1407
19;73;0;4;0;468;NA;-1;1408
73;19;0;0;0;468;NA;-1;1408
19;74;0;4;0;468;NA;-1;1409
74;19;0;0;0;468;NA;-1;1409
19;75;0;4;0;468;NA;-1;1410
75;19;0;0;0;468;NA;-1;1410
19;77;0;4;0;468;NA;-1;1411
77;19;0;0;0;468;NA;-1;1411
19;78;0;4;0;468;NA;-1;1412
78;19;0;0;0;468;NA;-1;1412
19;79;0;4;0;468;NA;-1;1413
79;19;0;0;0;468;NA;-1;1413
19;80;0;4;0;468;NA;-1;1414
80;19;0;0;0;468;NA;-1;1414
19;81;0;4;0;468;NA;-1;1415
81;19;0;0;0;468;NA;-1;1415
19;82;0;4;0;468;NA;-1;1416
82;19;0;0;0;468;NA;-1;1416
19;84;0;4;0;468;NA;-1;1417
84;19;0;0;0;468;NA;-1;1417
19;85;0;4;0;468;NA;-1;1418
85;19;0;0;0;468;NA;-1;1418
19;86;0;4;0;468;NA;-1;1419
86;19;0;0;0;468;NA;-1;1419
19;87;0;4;0;468;NA;-1;1420
87;19;0;0;0;468;NA;-1;1420
19;88;0;4;0;468;NA;-1;1421
88;19;0;0;0;468;NA;-1;1421
19;90;0;4;0;468;NA;-1;1422
90;19;0;0;0;468;NA;-1;1422
19;91;0;4;0;468;NA;-1;1423
91;19;0;0;0;468;NA;-1;1423
19;92;0;4;0;468;NA;-1;1424
92;19;0;0;0;468;NA;-1;1424
19;93;0;4;0;468;NA;-1;1425
93;19;0;0;0;468;NA;-1;1425
19;94;0;4;0;468;NA;-1;1426
94;19;0;0;0;468;NA;-1;1426
19;95;0;4;0;468;NA;-1;1427
95;19;0;0;0;468;NA;-1;1427
19;96;0;4;0;468;NA;-1;1428
96;19;0;0;0;468;NA;-1;1428
19;97;0;4;0;468;NA;-1;1429
97;19;0;0;0;468;NA;-1;1429
19;98;0;4;0;468;NA;-1;1430
98;19;0;0;0;468;NA;-1;1430
19;99;0;4;0;468;NA;-1;1431
99;19;0;0;0;468;NA;-1;1431
20;20;22;64;90;468;1.7875;0.141255605381166;1432
20;21;38;64;275;468;1.01045454545455;0.0174515303666926;1433
21;20;60;294;90;468;1.06122448979592;0.0174515303666926;1433
20;22;0;64;0;468;NA;-1;1434
22;20;0;0;90;468;NA;-1;1434
20;23;1;64;6;468;1.21875;0.114513165952235;1435
23;20;1;4;90;468;1.3;0.114513165952235;1435
20;24;0;64;0;468;NA;-1;1436
24;20;0;0;90;468;NA;-1;1436
20;25;0;64;1;468;0;-1;1437
25;20;0;2;90;468;0;-1;1437
20;26;0;64;27;468;0;-1;1438
26;20;0;11;90;468;0;-1;1438
20;27;0;64;9;468;0;-1;1439
27;20;0;10;90;468;0;-1;1439
20;28;1;64;17;468;0.430147058823529;-0.699228791773779;1440
28;20;0;37;90;468;0;-0.699228791773779;1440
20;29;0;64;17;468;0;-1;1441
29;20;0;16;90;468;0;-1;1441
20;30;0;64;0;468;NA;-1;1442
30;20;0;0;90;468;NA;-1;1442
20;31;0;64;0;468;NA;-1;1443
31;20;0;0;90;468;NA;-1;1443
20;32;0;64;14;468;0;-0.573770491803279;1444
32;20;1;7;90;468;0.742857142857143;-0.573770491803279;1444
20;33;0;64;0;468;NA;-1;1445
33;20;0;0;90;468;NA;-1;1445
20;35;0;64;0;468;NA;-1;1446
35;20;0;0;90;468;NA;-1;1446
20;36;0;64;0;468;NA;-1;1447
36;20;0;0;90;468;NA;-1;1447
20;37;0;64;0;468;NA;-1;1448
37;20;0;0;90;468;NA;-1;1448
20;38;0;64;0;468;NA;-1;1449
38;20;0;0;90;468;NA;-1;1449
20;39;0;64;0;468;NA;-1;1450
39;20;0;0;90;468;NA;-1;1450
20;41;0;64;0;468;NA;-1;1451
41;20;0;0;90;468;NA;-1;1451
20;42;0;64;0;468;NA;-1;1452
42;20;0;0;90;468;NA;-1;1452
20;43;1;64;8;468;0.9140625;-0.522448979591837;1453
43;20;0;0;90;468;NA;-0.522448979591837;1453
20;45;0;64;0;468;NA;-1;1454
45;20;0;0;90;468;NA;-1;1454
20;46;0;64;0;468;NA;-1;1455
46;20;0;0;90;468;NA;-1;1455
20;47;0;64;0;468;NA;-1;1456
47;20;0;0;90;468;NA;-1;1456
20;49;0;64;0;468;NA;-1;1457
49;20;0;0;90;468;NA;-1;1457
20;50;0;64;0;468;NA;-1;1458
50;20;0;0;90;468;NA;-1;1458
20;51;0;64;0;468;NA;-1;1459
51;20;0;0;90;468;NA;-1;1459
20;52;0;64;0;468;NA;-1;1460
52;20;0;0;90;468;NA;-1;1460
20;53;0;64;0;468;NA;-1;1461
53;20;0;0;90;468;NA;-1;1461
20;55;0;64;0;468;NA;-1;1462
55;20;0;0;90;468;NA;-1;1462
20;56;0;64;0;468;NA;-1;1463
56;20;0;0;90;468;NA;-1;1463
20;58;0;64;0;468;NA;-1;1464
58;20;0;0;90;468;NA;-1;1464
20;59;0;64;0;468;NA;-1;1465
59;20;0;0;90;468;NA;-1;1465
20;60;0;64;0;468;NA;-1;1466
60;20;0;0;90;468;NA;-1;1466
20;61;0;64;0;468;NA;-1;1467
61;20;0;0;90;468;NA;-1;1467
20;62;0;64;0;468;NA;-1;1468
62;20;0;0;90;468;NA;-1;1468
20;63;0;64;0;468;NA;-1;1469
63;20;0;0;90;468;NA;-1;1469
20;64;0;64;0;468;NA;-1;1470
64;20;0;0;90;468;NA;-1;1470
20;65;0;64;0;468;NA;-1;1471
65;20;0;0;90;468;NA;-1;1471
20;66;0;64;0;468;NA;-1;1472
66;20;0;0;90;468;NA;-1;1472
20;68;0;64;0;468;NA;-1;1473
68;20;0;0;90;468;NA;-1;1473
20;69;0;64;0;468;NA;-1;1474
69;20;0;0;90;468;NA;-1;1474
20;70;0;64;0;468;NA;-1;1475
70;20;0;0;90;468;NA;-1;1475
20;71;0;64;0;468;NA;-1;1476
71;20;0;0;90;468;NA;-1;1476
20;72;0;64;0;468;NA;-1;1477
72;20;0;0;90;468;NA;-1;1477
20;73;0;64;0;468;NA;-1;1478
73;20;0;0;90;468;NA;-1;1478
20;74;0;64;0;468;NA;-1;1479
74;20;0;0;90;468;NA;-1;1479
20;75;0;64;0;468;NA;-1;1480
75;20;0;0;90;468;NA;-1;1480
20;77;0;64;0;468;NA;-1;1481
77;20;0;0;90;468;NA;-1;1481
20;78;0;64;0;468;NA;-1;1482
78;20;0;0;90;468;NA;-1;1482
20;79;0;64;0;468;NA;-1;1483
79;20;0;0;90;468;NA;-1;1483
20;80;0;64;0;468;NA;-1;1484
80;20;0;0;90;468;NA;-1;1484
20;81;0;64;0;468;NA;-1;1485
81;20;0;0;90;468;NA;-1;1485
20;82;0;64;0;468;NA;-1;1486
82;20;0;0;90;468;NA;-1;1486
20;84;0;64;0;468;NA;-1;1487
84;20;0;0;90;468;NA;-1;1487
20;85;0;64;0;468;NA;-1;1488
85;20;0;0;90;468;NA;-1;1488
20;86;0;64;0;468;NA;-1;1489
86;20;0;0;90;468;NA;-1;1489
20;87;0;64;0;468;NA;-1;1490
87;20;0;0;90;468;NA;-1;1490
20;88;0;64;0;468;NA;-1;1491
88;20;0;0;90;468;NA;-1;1491
20;90;0;64;0;468;NA;-1;1492
90;20;0;0;90;468;NA;-1;1492
20;91;0;64;0;468;NA;-1;1493
91;20;0;0;90;468;NA;-1;1493
20;92;0;64;0;468;NA;-1;1494
92;20;0;0;90;468;NA;-1;1494
20;93;0;64;0;468;NA;-1;1495
93;20;0;0;90;468;NA;-1;1495
20;94;0;64;0;468;NA;-1;1496
94;20;0;0;90;468;NA;-1;1496
20;95;0;64;0;468;NA;-1;1497
95;20;0;0;90;468;NA;-1;1497
20;96;0;64;0;468;NA;-1;1498
96;20;0;0;90;468;NA;-1;1498
20;97;0;64;0;468;NA;-1;1499
97;20;0;0;90;468;NA;-1;1499
20;98;0;64;0;468;NA;-1;1500
98;20;0;0;90;468;NA;-1;1500
20;99;0;64;0;468;NA;-1;1501
99;20;0;0;90;468;NA;-1;1501
21;21;213;294;275;468;1.23294990723562;0.0521619196384061;1502
21;22;0;294;0;468;NA;-1;1503
22;21;0;0;275;468;NA;-1;1503
21;23;0;294;6;468;0;-1;1504
23;21;0;4;275;468;0;-1;1504
21;24;0;294;0;468;NA;-1;1505
24;21;0;0;275;468;NA;-1;1505
21;25;0;294;1;468;0;-1;1506
25;21;0;2;275;468;0;-1;1506
21;26;11;294;27;468;0.648526077097506;-0.370298512282929;1507
26;21;2;11;275;468;0.309421487603306;-0.370298512282929;1507
21;27;0;294;9;468;0;-1;1508
27;21;0;10;275;468;0;-1;1508
21;28;0;294;17;468;0;-0.813024370755094;1509
28;21;5;37;275;468;0.22997542997543;-0.813024370755094;1509
21;29;0;294;17;468;0;-1;1510
29;21;0;16;275;468;0;-1;1510
21;30;0;294;0;468;NA;-1;1511
30;21;0;0;275;468;NA;-1;1511
21;31;0;294;0;468;NA;-1;1512
31;21;0;0;275;468;NA;-1;1512
21;32;8;294;14;468;0.909620991253644;-0.101915849382824;1513
32;21;3;7;275;468;0.729350649350649;-0.101915849382824;1513
21;33;0;294;0;468;NA;-1;1514
33;21;0;0;275;468;NA;-1;1514
21;35;0;294;0;468;NA;-1;1515
35;21;0;0;275;468;NA;-1;1515
21;36;0;294;0;468;NA;-1;1516
36;21;0;0;275;468;NA;-1;1516
21;37;0;294;0;468;NA;-1;1517
37;21;0;0;275;468;NA;-1;1517
21;38;0;294;0;468;NA;-1;1518
38;21;0;0;275;468;NA;-1;1518
21;39;0;294;0;468;NA;-1;1519
39;21;0;0;275;468;NA;-1;1519
21;41;0;294;0;468;NA;-1;1520
41;21;0;0;275;468;NA;-1;1520
21;42;0;294;0;468;NA;-1;1521
42;21;0;0;275;468;NA;-1;1521
21;43;0;294;8;468;0;-1;1522
43;21;0;0;275;468;NA;-1;1522
21;45;0;294;0;468;NA;-1;1523
45;21;0;0;275;468;NA;-1;1523
21;46;0;294;0;468;NA;-1;1524
46;21;0;0;275;468;NA;-1;1524
21;47;0;294;0;468;NA;-1;1525
47;21;0;0;275;468;NA;-1;1525
21;49;0;294;0;468;NA;-1;1526
49;21;0;0;275;468;NA;-1;1526
21;50;0;294;0;468;NA;-1;1527
50;21;0;0;275;468;NA;-1;1527
21;51;0;294;0;468;NA;-1;1528
51;21;0;0;275;468;NA;-1;1528
21;52;0;294;0;468;NA;-1;1529
52;21;0;0;275;468;NA;-1;1529
21;53;0;294;0;468;NA;-1;1530
53;21;0;0;275;468;NA;-1;1530
21;55;0;294;0;468;NA;-1;1531
55;21;0;0;275;468;NA;-1;1531
21;56;0;294;0;468;NA;-1;1532
56;21;0;0;275;468;NA;-1;1532
21;58;0;294;0;468;NA;-1;1533
58;21;0;0;275;468;NA;-1;1533
21;59;0;294;0;468;NA;-1;1534
59;21;0;0;275;468;NA;-1;1534
21;60;0;294;0;468;NA;-1;1535
60;21;0;0;275;468;NA;-1;1535
21;61;0;294;0;468;NA;-1;1536
61;21;0;0;275;468;NA;-1;1536
21;62;0;294;0;468;NA;-1;1537
62;21;0;0;275;468;NA;-1;1537
21;63;0;294;0;468;NA;-1;1538
63;21;0;0;275;468;NA;-1;1538
21;64;0;294;0;468;NA;-1;1539
64;21;0;0;275;468;NA;-1;1539
21;65;0;294;0;468;NA;-1;1540
65;21;0;0;275;468;NA;-1;1540
21;66;0;294;0;468;NA;-1;1541
66;21;0;0;275;468;NA;-1;1541
21;68;0;294;0;468;NA;-1;1542
68;21;0;0;275;468;NA;-1;1542
21;69;0;294;0;468;NA;-1;1543
69;21;0;0;275;468;NA;-1;1543
21;70;0;294;0;468;NA;-1;1544
70;21;0;0;275;468;NA;-1;1544
21;71;0;294;0;468;NA;-1;1545
71;21;0;0;275;468;NA;-1;1545
21;72;0;294;0;468;NA;-1;1546
72;21;0;0;275;468;NA;-1;1546
21;73;0;294;0;468;NA;-1;1547
73;21;0;0;275;468;NA;-1;1547
21;74;0;294;0;468;NA;-1;1548
74;21;0;0;275;468;NA;-1;1548
21;75;0;294;0;468;NA;-1;1549
75;21;0;0;275;468;NA;-1;1549
21;77;0;294;0;468;NA;-1;1550
77;21;0;0;275;468;NA;-1;1550
21;78;0;294;0;468;NA;-1;1551
78;21;0;0;275;468;NA;-1;1551
21;79;0;294;0;468;NA;-1;1552
79;21;0;0;275;468;NA;-1;1552
21;80;0;294;0;468;NA;-1;1553
80;21;0;0;275;468;NA;-1;1553
21;81;0;294;0;468;NA;-1;1554
81;21;0;0;275;468;NA;-1;1554
21;82;0;294;0;468;NA;-1;1555
82;21;0;0;275;468;NA;-1;1555
21;84;0;294;0;468;NA;-1;1556
84;21;0;0;275;468;NA;-1;1556
21;85;0;294;0;468;NA;-1;1557
85;21;0;0;275;468;NA;-1;1557
21;86;0;294;0;468;NA;-1;1558
86;21;0;0;275;468;NA;-1;1558
21;87;0;294;0;468;NA;-1;1559
87;21;0;0;275;468;NA;-1;1559
21;88;0;294;0;468;NA;-1;1560
88;21;0;0;275;468;NA;-1;1560
21;90;0;294;0;468;NA;-1;1561
90;21;0;0;275;468;NA;-1;1561
21;91;0;294;0;468;NA;-1;1562
91;21;0;0;275;468;NA;-1;1562
21;92;0;294;0;468;NA;-1;1563
92;21;0;0;275;468;NA;-1;1563
21;93;0;294;0;468;NA;-1;1564
93;21;0;0;275;468;NA;-1;1564
21;94;0;294;0;468;NA;-1;1565
94;21;0;0;275;468;NA;-1;1565
21;95;0;294;0;468;NA;-1;1566
95;21;0;0;275;468;NA;-1;1566
21;96;0;294;0;468;NA;-1;1567
96;21;0;0;275;468;NA;-1;1567
21;97;0;294;0;468;NA;-1;1568
97;21;0;0;275;468;NA;-1;1568
21;98;0;294;0;468;NA;-1;1569
98;21;0;0;275;468;NA;-1;1569
21;99;0;294;0;468;NA;-1;1570
99;21;0;0;275;468;NA;-1;1570
22;22;0;0;0;468;NA;-0.5;1571
22;23;0;0;6;468;NA;-1;1572
23;22;0;4;0;468;NA;-1;1572
22;24;0;0;0;468;NA;-1;1573
24;22;0;0;0;468;NA;-1;1573
22;25;0;0;1;468;NA;-1;1574
25;22;0;2;0;468;NA;-1;1574
22;26;0;0;27;468;NA;-1;1575
26;22;0;11;0;468;NA;-1;1575
22;27;0;0;9;468;NA;-1;1576
27;22;0;10;0;468;NA;-1;1576
22;28;0;0;17;468;NA;-1;1577
28;22;0;37;0;468;NA;-1;1577
22;29;0;0;17;468;NA;-1;1578
29;22;0;16;0;468;NA;-1;1578
22;30;0;0;0;468;NA;-1;1579
30;22;0;0;0;468;NA;-1;1579
22;31;0;0;0;468;NA;-1;1580
31;22;0;0;0;468;NA;-1;1580
22;32;0;0;14;468;NA;-1;1581
32;22;0;7;0;468;NA;-1;1581
22;33;0;0;0;468;NA;-1;1582
33;22;0;0;0;468;NA;-1;1582
22;35;0;0;0;468;NA;-1;1583
35;22;0;0;0;468;NA;-1;1583
22;36;0;0;0;468;NA;-1;1584
36;22;0;0;0;468;NA;-1;1584
22;37;0;0;0;468;NA;-1;1585
37;22;0;0;0;468;NA;-1;1585
22;38;0;0;0;468;NA;-1;1586
38;22;0;0;0;468;NA;-1;1586
22;39;0;0;0;468;NA;-1;1587
39;22;0;0;0;468;NA;-1;1587
22;41;0;0;0;468;NA;-1;1588
41;22;0;0;0;468;NA;-1;1588
22;42;0;0;0;468;NA;-1;1589
42;22;0;0;0;468;NA;-1;1589
22;43;0;0;8;468;NA;-1;1590
43;22;0;0;0;468;NA;-1;1590
22;45;0;0;0;468;NA;-1;1591
45;22;0;0;0;468;NA;-1;1591
22;46;0;0;0;468;NA;-1;1592
46;22;0;0;0;468;NA;-1;1592
22;47;0;0;0;468;NA;-1;1593
47;22;0;0;0;468;NA;-1;1593
22;49;0;0;0;468;NA;-1;1594
49;22;0;0;0;468;NA;-1;1594
22;50;0;0;0;468;NA;-1;1595
50;22;0;0;0;468;NA;-1;1595
22;51;0;0;0;468;NA;-1;1596
51;22;0;0;0;468;NA;-1;1596
22;52;0;0;0;468;NA;-1;1597
52;22;0;0;0;468;NA;-1;1597
22;53;0;0;0;468;NA;-1;1598
53;22;0;0;0;468;NA;-1;1598
22;55;0;0;0;468;NA;-1;1599
55;22;0;0;0;468;NA;-1;1599
22;56;0;0;0;468;NA;-1;1600
56;22;0;0;0;468;NA;-1;1600
22;58;0;0;0;468;NA;-1;1601
58;22;0;0;0;468;NA;-1;1601
22;59;0;0;0;468;NA;-1;1602
59;22;0;0;0;468;NA;-1;1602
22;60;0;0;0;468;NA;-1;1603
60;22;0;0;0;468;NA;-1;1603
22;61;0;0;0;468;NA;-1;1604
61;22;0;0;0;468;NA;-1;1604
22;62;0;0;0;468;NA;-1;1605
62;22;0;0;0;468;NA;-1;1605
22;63;0;0;0;468;NA;-1;1606
63;22;0;0;0;468;NA;-1;1606
22;64;0;0;0;468;NA;-1;1607
64;22;0;0;0;468;NA;-1;1607
22;65;0;0;0;468;NA;-1;1608
65;22;0;0;0;468;NA;-1;1608
22;66;0;0;0;468;NA;-1;1609
66;22;0;0;0;468;NA;-1;1609
22;68;0;0;0;468;NA;-1;1610
68;22;0;0;0;468;NA;-1;1610
22;69;0;0;0;468;NA;-1;1611
69;22;0;0;0;468;NA;-1;1611
22;70;0;0;0;468;NA;-1;1612
70;22;0;0;0;468;NA;-1;1612
22;71;0;0;0;468;NA;-1;1613
71;22;0;0;0;468;NA;-1;1613
22;72;0;0;0;468;NA;-1;1614
72;22;0;0;0;468;NA;-1;1614
22;73;0;0;0;468;NA;-1;1615
73;22;0;0;0;468;NA;-1;1615
22;74;0;0;0;468;NA;-1;1616
74;22;0;0;0;468;NA;-1;1616
22;75;0;0;0;468;NA;-1;1617
75;22;0;0;0;468;NA;-1;1617
22;77;0;0;0;468;NA;-1;1618
77;22;0;0;0;468;NA;-1;1618
22;78;0;0;0;468;NA;-1;1619
78;22;0;0;0;468;NA;-1;1619
22;79;0;0;0;468;NA;-1;1620
79;22;0;0;0;468;NA;-1;1620
22;80;0;0;0;468;NA;-1;1621
80;22;0;0;0;468;NA;-1;1621
22;81;0;0;0;468;NA;-1;1622
81;22;0;0;0;468;NA;-1;1622
22;82;0;0;0;468;NA;-1;1623
82;22;0;0;0;468;NA;-1;1623
22;84;0;0;0;468;NA;-1;1624
84;22;0;0;0;468;NA;-1;1624
22;85;0;0;0;468;NA;-1;1625
85;22;0;0;0;468;NA;-1;1625
22;86;0;0;0;468;NA;-1;1626
86;22;0;0;0;468;NA;-1;1626
22;87;0;0;0;468;NA;-1;1627
87;22;0;0;0;468;NA;-1;1627
22;88;0;0;0;468;NA;-1;1628
88;22;0;0;0;468;NA;-1;1628
22;90;0;0;0;468;NA;-1;1629
90;22;0;0;0;468;NA;-1;1629
22;91;0;0;0;468;NA;-1;1630
91;22;0;0;0;468;NA;-1;1630
22;92;0;0;0;468;NA;-1;1631
92;22;0;0;0;468;NA;-1;1631
22;93;0;0;0;468;NA;-1;1632
93;22;0;0;0;468;NA;-1;1632
22;94;0;0;0;468;NA;-1;1633
94;22;0;0;0;468;NA;-1;1633
22;95;0;0;0;468;NA;-1;1634
95;22;0;0;0;468;NA;-1;1634
22;96;0;0;0;468;NA;-1;1635
96;22;0;0;0;468;NA;-1;1635
22;97;0;0;0;468;NA;-1;1636
97;22;0;0;0;468;NA;-1;1636
22;98;0;0;0;468;NA;-1;1637
98;22;0;0;0;468;NA;-1;1637
22;99;0;0;0;468;NA;-1;1638
99;22;0;0;0;468;NA;-1;1638
23;23;1;4;6;468;19.5;0.451219512195122;1639
23;24;0;4;0;468;NA;-1;1640
24;23;0;0;6;468;NA;-1;1640
23;25;0;4;1;468;0;-1;1641
25;23;0;2;6;468;0;-1;1641
23;26;0;4;27;468;0;-1;1642
26;23;0;11;6;468;0;-1;1642
23;27;0;4;9;468;0;-1;1643
27;23;0;10;6;468;0;-1;1643
23;28;0;4;17;468;0;-0.106017191977077;1644
28;23;4;37;6;468;8.43243243243243;-0.106017191977077;1644
23;29;0;4;17;468;0;-1;1645
29;23;0;16;6;468;0;-1;1645
23;30;0;4;0;468;NA;-1;1646
30;23;0;0;6;468;NA;-1;1646
23;31;0;4;0;468;NA;-1;1647
31;23;0;0;6;468;NA;-1;1647
23;32;0;4;14;468;0;-1;1648
32;23;0;7;6;468;0;-1;1648
23;33;0;4;0;468;NA;-1;1649
33;23;0;0;6;468;NA;-1;1649
23;35;0;4;0;468;NA;-1;1650
35;23;0;0;6;468;NA;-1;1650
23;36;0;4;0;468;NA;-1;1651
36;23;0;0;6;468;NA;-1;1651
23;37;0;4;0;468;NA;-1;1652
37;23;0;0;6;468;NA;-1;1652
23;38;0;4;0;468;NA;-1;1653
38;23;0;0;6;468;NA;-1;1653
23;39;0;4;0;468;NA;-1;1654
39;23;0;0;6;468;NA;-1;1654
23;41;0;4;0;468;NA;-1;1655
41;23;0;0;6;468;NA;-1;1655
23;42;0;4;0;468;NA;-1;1656
42;23;0;0;6;468;NA;-1;1656
23;43;2;4;8;468;29.25;-0.0330578512396694;1657
43;23;0;0;6;468;NA;-0.0330578512396694;1657
23;45;0;4;0;468;NA;-1;1658
45;23;0;0;6;468;NA;-1;1658
23;46;0;4;0;468;NA;-1;1659
46;23;0;0;6;468;NA;-1;1659
23;47;0;4;0;468;NA;-1;1660
47;23;0;0;6;468;NA;-1;1660
23;49;0;4;0;468;NA;-1;1661
49;23;0;0;6;468;NA;-1;1661
23;50;0;4;0;468;NA;-1;1662
50;23;0;0;6;468;NA;-1;1662
23;51;0;4;0;468;NA;-1;1663
51;23;0;0;6;468;NA;-1;1663
23;52;0;4;0;468;NA;-1;1664
52;23;0;0;6;468;NA;-1;1664
23;53;0;4;0;468;NA;-1;1665
53;23;0;0;6;468;NA;-1;1665
23;55;0;4;0;468;NA;-1;1666
55;23;0;0;6;468;NA;-1;1666
23;56;0;4;0;468;NA;-1;1667
56;23;0;0;6;468;NA;-1;1667
23;58;0;4;0;468;NA;-1;1668
58;23;0;0;6;468;NA;-1;1668
23;59;0;4;0;468;NA;-1;1669
59;23;0;0;6;468;NA;-1;1669
23;60;0;4;0;468;NA;-1;1670
60;23;0;0;6;468;NA;-1;1670
23;61;0;4;0;468;NA;-1;1671
61;23;0;0;6;468;NA;-1;1671
23;62;0;4;0;468;NA;-1;1672
62;23;0;0;6;468;NA;-1;1672
23;63;0;4;0;468;NA;-1;1673
63;23;0;0;6;468;NA;-1;1673
23;64;0;4;0;468;NA;-1;1674
64;23;0;0;6;468;NA;-1;1674
23;65;0;4;0;468;NA;-1;1675
65;23;0;0;6;468;NA;-1;1675
23;66;0;4;0;468;NA;-1;1676
66;23;0;0;6;468;NA;-1;1676
23;68;0;4;0;468;NA;-1;1677
68;23;0;0;6;468;NA;-1;1677
23;69;0;4;0;468;NA;-1;1678
69;23;0;0;6;468;NA;-1;1678
23;70;0;4;0;468;NA;-1;1679
70;23;0;0;6;468;NA;-1;1679
23;71;0;4;0;468;NA;-1;1680
71;23;0;0;6;468;NA;-1;1680
23;72;0;4;0;468;NA;-1;1681
72;23;0;0;6;468;NA;-1;1681
23;73;0;4;0;468;NA;-1;1682
73;23;0;0;6;468;NA;-1;1682
23;74;0;4;0;468;NA;-1;1683
74;23;0;0;6;468;NA;-1;1683
23;75;0;4;0;468;NA;-1;1684
75;23;0;0;6;468;NA;-1;1684
23;77;0;4;0;468;NA;-1;1685
77;23;0;0;6;468;NA;-1;1685
23;78;0;4;0;468;NA;-1;1686
78;23;0;0;6;468;NA;-1;1686
23;79;0;4;0;468;NA;-1;1687
79;23;0;0;6;468;NA;-1;1687
23;80;0;4;0;468;NA;-1;1688
80;23;0;0;6;468;NA;-1;1688
23;81;0;4;0;468;NA;-1;1689
81;23;0;0;6;468;NA;-1;1689
23;82;0;4;0;468;NA;-1;1690
82;23;0;0;6;468;NA;-1;1690
23;84;0;4;0;468;NA;-1;1691
84;23;0;0;6;468;NA;-1;1691
23;85;0;4;0;468;NA;-1;1692
85;23;0;0;6;468;NA;-1;1692
23;86;0;4;0;468;NA;-1;1693
86;23;0;0;6;468;NA;-1;1693
23;87;0;4;0;468;NA;-1;1694
