"appln_id";"ctry_code";"IPC4d"
450897031;"HU";"G16B"
450897031;"HU";"H01J"
450897117;"HU";"H04W"
451050845;"HU";"B60T"
451121192;"HU";"G06T"
451121192;"HU";"H04N"
451121405;"HU";"A61B"
451121405;"HU";"G01N"
451121405;"HU";"H01J"
451154745;"HU";"F16B"
451154745;"HU";"H05K"
451181003;"HU";"A61K"
451181003;"HU";"A61P"
451360677;"HU";"A61K"
451360677;"HU";"A61N"
451360677;"HU";"B82Y"
451361021;"HU";"A61M"
451389495;"HU";"H01R"
451389495;"HU";"H02G"
451389587;"HU";"A61M"
451527765;"HU";"H04L"
451527765;"HU";"H04W"
451602148;"HU";"B60T"
451791138;"HU";"G01R"
451837891;"HU";"B60T"
451838138;"HU";"H04L"
451838138;"HU";"H04W"
451838142;"HU";"A61K"
451838142;"HU";"A61P"
451838142;"HU";"C07D"
451986472;"HU";"A61K"
451986472;"HU";"A61P"
451986473;"HU";"A61K"
451986475;"HU";"C07C"
451986475;"HU";"C07D"
452221406;"HU";"A01D"
452221735;"HU";"H04L"
452221735;"HU";"H04W"
452261513;"HU";"A61K"
452261513;"HU";"A61P"
452261522;"HU";"F16K"
452261522;"HU";"G01F"
452261522;"HU";"G01N"
452262150;"HU";"B60T"
452262270;"HU";"G06F"
452301202;"HU";"B60W"
452301204;"HU";"B60T"
452301204;"HU";"F04B"
452301674;"HU";"G06T"
456176461;"HU";"A61K"
456176461;"HU";"A61P"
456176461;"HU";"C07D"
456222243;"HU";"B60D"
456239161;"HU";"G01D"
456347100;"HU";"F16M"
456352371;"HU";"G01N"
456352371;"HU";"G01Q"
456352371;"HU";"G01R"
456352371;"HU";"G02B"
456436147;"HU";"G21C"
456711966;"HU";"A01D"
456781990;"HU";"A01K"
456783021;"HU";"A23L"
456783021;"HU";"A61K"
456783021;"HU";"C07H"
456900299;"HU";"A24D"
456926291;"HU";"F16K"
456962872;"HU";"B01L"
456962872;"HU";"B05B"
456962872;"HU";"B65D"
456962872;"HU";"G01N"
456963260;"HU";"H04W"
457056870;"HU";"C02F"
457056948;"HU";"H02M"
457203597;"HU";"H01M"
457203953;"HU";"B62D"
457203953;"HU";"G01K"
457203957;"HU";"H04L"
457203957;"HU";"H04W"
457204077;"HU";"A23K"
457204077;"HU";"A61P"
457205581;"HU";"C07H"
457205581;"HU";"C12P"
457207496;"HU";"G06F"
457207496;"HU";"H04L"
457207496;"HU";"H04W"
457300098;"HU";"A23L"
457300098;"HU";"A61K"
457300098;"HU";"A61P"
457300098;"HU";"C07C"
457300107;"HU";"F28C"
457479490;"HU";"A01D"
457479939;"HU";"H04W"
457480294;"HU";"F28B"
457480294;"HU";"F28C"
457526326;"HU";"A61K"
457526326;"HU";"A61P"
457526326;"HU";"C07D"
457680761;"HU";"A61K"
457681091;"HU";"A61K"
457681091;"HU";"A61P"
457681091;"HU";"C07D"
457681097;"HU";"A61K"
457681097;"HU";"A61P"
457681097;"HU";"C07D"
457932470;"HU";"G06Q"
457942319;"HU";"A61K"
457942319;"HU";"A61P"
458032186;"HU";"B62D"
458032186;"HU";"H02P"
458051513;"HU";"A61M"
458051514;"HU";"H02G"
458051515;"HU";"A61K"
458051515;"HU";"A61P"
458051515;"HU";"C07D"
458077843;"HU";"A61K"
458077843;"HU";"A61P"
458077843;"HU";"C07D"
458077950;"HU";"B62D"
458077950;"HU";"F16C"
458077950;"HU";"F16D"
458078634;"HU";"H04N"
458143056;"HU";"A61B"
458143056;"HU";"A61M"
458143056;"HU";"G06F"
458143056;"HU";"G16H"
458223790;"HU";"C07K"
458223790;"HU";"C12N"
458223790;"HU";"C12Q"
458223790;"HU";"G01N"
458225476;"HU";"G01D"
458225502;"HU";"C12Q"
458225522;"HU";"G06F"
458225522;"HU";"H04L"
458372874;"HU";"B60T"
458372874;"HU";"F16D"
458401330;"HU";"C25B"
458401330;"HU";"H01M"
458401332;"HU";"C05F"
458401332;"HU";"C05G"
458505863;"HU";"A23C"
458507484;"HU";"E05D"
458507484;"HU";"E06B"
458565223;"HU";"A61B"
458565223;"HU";"A61F"
458565223;"HU";"A61N"
458588342;"HU";"B28B"
458588343;"HU";"A61C"
458610789;"HU";"A01N"
458610789;"HU";"A01P"
458610995;"HU";"G02F"
458653579;"HU";"A61K"
458653579;"HU";"A61P"
458653579;"HU";"C07D"
459032714;"HU";"H04L"
459034531;"HU";"A01K"
459036139;"HU";"H04L"
459036139;"HU";"H04W"
459036152;"HU";"H04L"
459119999;"HU";"B61K"
459119999;"HU";"F16C"
459119999;"HU";"G01M"
459120328;"HU";"H04W"
459136484;"HU";"B60T"
459171376;"HU";"H04L"
459171396;"HU";"H04L"
459173572;"HU";"H04L"
459362073;"HU";"C07D"
459362261;"HU";"H04L"
459394179;"HU";"H04L"
467899998;"HU";"C07K"
467899998;"HU";"C12N"
467920166;"HU";"A01G"
468101199;"HU";"H04L"
468241210;"HU";"H04L"
468241210;"HU";"H04W"
468241241;"HU";"C08L"
468386960;"HU";"A61B"
468434722;"HU";"C12Q"
468434722;"HU";"G01N"
468794739;"HU";"A01D"
468794739;"HU";"G06Q"
468828643;"HU";"B60N"
468828643;"HU";"B62D"
468828643;"HU";"H05B"
469062846;"HU";"G01S"
469062846;"HU";"G06K"
469062848;"HU";"G01S"
469062848;"HU";"G06K"
469062848;"HU";"G06V"
469062850;"HU";"B60R"
469062850;"HU";"G08G"
469062852;"HU";"G06K"
469063291;"HU";"B62D"
469063295;"HU";"H04L"
469063419;"HU";"B62D"
469063419;"HU";"H02M"
469063419;"HU";"H02P"
469139363;"HU";"B29C"
469139363;"HU";"F15B"
469139940;"HU";"B60T"
469139940;"HU";"B60W"
469139958;"HU";"B60T"
469187492;"HU";"B29B"
469188423;"HU";"B62D"
469290218;"HU";"H04L"
469290218;"HU";"H04M"
469290218;"HU";"H04W"
469290550;"HU";"B60T"
469290551;"HU";"B60T"
469292833;"HU";"F02B"
469292833;"HU";"F02D"
469292833;"HU";"F02M"
469292833;"HU";"G01D"
469292833;"HU";"G01L"
469292833;"HU";"G01M"
469452493;"HU";"G01N"
469452493;"HU";"G01S"
469513556;"HU";"F16D"
469592364;"HU";"A23G"
469592366;"HU";"A61B"
469592818;"HU";"A01C"
469592819;"HU";"G06F"
469592819;"HU";"G09G"
469592890;"HU";"B60S"
469592905;"HU";"A01N"
469592905;"HU";"A61K"
469592905;"HU";"A61L"
469592905;"HU";"A61P"
469713118;"HU";"A01N"
469713118;"HU";"A01P"
470027708;"HU";"C12P"
470066320;"HU";"B60T"
470108364;"HU";"G06K"
470108364;"HU";"G06V"
470108426;"HU";"A61L"
470112953;"HU";"B01L"
470116195;"HU";"A61B"
470116195;"HU";"A61F"
470116195;"HU";"A61M"
470116195;"HU";"F04B"
470116195;"HU";"G01G"
470293211;"HU";"A61K"
470293211;"HU";"A61P"
470293211;"HU";"C07D"
470293213;"HU";"A61K"
470293213;"HU";"A61P"
470293213;"HU";"C07D"
470293238;"HU";"A61N"
470309812;"HU";"B22C"
470309812;"HU";"B22D"
470401750;"HU";"A01N"
470401750;"HU";"A01P"
470401750;"HU";"A61K"
470401750;"HU";"A61P"
470402455;"HU";"B62K"
470402455;"HU";"B62M"
470465849;"HU";"B01F"
470465849;"HU";"B01L"
470465849;"HU";"B08B"
470465849;"HU";"B25J"
470465849;"HU";"G01N"
470519693;"HU";"A61K"
470519693;"HU";"A61P"
470580219;"HU";"G01N"
470580219;"HU";"H01J"
470582198;"HU";"F21K"
470582198;"HU";"F21S"
470582198;"HU";"F21V"
470582198;"HU";"F21Y"
470582198;"HU";"H01L"
470582240;"HU";"C08K"
470582240;"HU";"C08L"
470582252;"HU";"C08K"
470582252;"HU";"C08L"
470610150;"HU";"B01J"
470610150;"HU";"B22F"
470610150;"HU";"C04B"
470610377;"HU";"A61K"
470610377;"HU";"A61P"
470610377;"HU";"C07C"
470610377;"HU";"C07D"
470610448;"HU";"B01D"
470610448;"HU";"B29C"
470611702;"HU";"B65D"
470638656;"HU";"E05D"
470638890;"HU";"A01N"
470639207;"HU";"B60R"
470647791;"HU";"A47G"
470647791;"HU";"B65D"
470767827;"HU";"H01H"
470790790;"HU";"G01S"
470790794;"HU";"B60T"
470831310;"HU";"A61K"
470831310;"HU";"C07K"
470831310;"HU";"G01N"
470831447;"HU";"G01S"
470831447;"HU";"H04W"
470831447;"HU";"H05B"
470892791;"HU";"F21S"
470892791;"HU";"F21V"
470892791;"HU";"H01R"
470967164;"HU";"B60W"
471093801;"HU";"B60S"
471095212;"HU";"A61B"
471182831;"HU";"F16D"
471202461;"HU";"B62D"
471202641;"HU";"H04L"
471335825;"HU";"H04L"
471335858;"HU";"B01D"
471335858;"HU";"G01N"
471365374;"HU";"E05F"
471409464;"HU";"B29C"
471443895;"HU";"H04L"
471657510;"HU";"F23D"
471749149;"HU";"A01N"
471749149;"HU";"A01P"
471749149;"HU";"C09K"
471750011;"HU";"B65D"
471750013;"HU";"G10D"
472110970;"HU";"F16D"
472128730;"HU";"F21S"
472128730;"HU";"F21V"
472128730;"HU";"F21Y"
472130682;"HU";"A61K"
472130682;"HU";"A61P"
472130682;"HU";"C07K"
472278234;"HU";"G05D"
472278234;"HU";"G06K"
472335183;"HU";"B60T"
472335183;"HU";"G01F"
472335631;"HU";"C08G"
472335631;"HU";"C08J"
472335631;"HU";"C08K"
472335631;"HU";"E04B"
472335631;"HU";"E04C"
472335633;"HU";"C08G"
472335633;"HU";"C08J"
472335633;"HU";"C08K"
472335633;"HU";"E04B"
472335633;"HU";"E04C"
472360666;"HU";"G01N"
472360666;"HU";"G01R"
472361078;"HU";"A61B"
472361078;"HU";"A61M"
472361078;"HU";"B04B"
472487461;"HU";"G06F"
472487461;"HU";"H04N"
472556261;"HU";"A63B"
472556261;"HU";"G01S"
472556261;"HU";"G01V"
472596146;"HU";"F03D"
472631274;"HU";"B61B"
472631274;"HU";"B61D"
472641011;"HU";"B29B"
472784805;"HU";"F21V"
472864803;"HU";"A61B"
472864803;"HU";"A61M"
472905315;"HU";"C07C"
472905317;"HU";"G01M"
472911002;"HU";"H04N"
473313320;"HU";"A01K"
473313320;"HU";"C12N"
473409703;"HU";"H04W"
473433121;"HU";"A61K"
473433121;"HU";"A61P"
473433121;"HU";"C07D"
473433121;"HU";"C07F"
473433322;"HU";"C01B"
473433322;"HU";"C30B"
473434360;"HU";"A47K"
473434360;"HU";"A61H"
473434360;"HU";"B60P"
473434360;"HU";"B61D"
473434360;"HU";"E04H"
473516431;"HU";"G01L"
473516558;"HU";"F16C"
473516558;"HU";"F16M"
473516558;"HU";"G03B"
473661610;"HU";"A61K"
473661610;"HU";"C07D"
473661611;"HU";"A61K"
473661611;"HU";"C07D"
473661612;"HU";"A61K"
473661612;"HU";"C07D"
473751025;"HU";"F15B"
473751025;"HU";"G01B"
473751025;"HU";"G01D"
473751025;"HU";"G06K"
473751025;"HU";"H03M"
473807337;"HU";"G01C"
473807337;"HU";"G06F"
473807337;"HU";"G09B"
473941603;"HU";"C07C"
473943273;"HU";"A01K"
473943273;"HU";"B64D"
473943275;"HU";"A01K"
473943314;"HU";"E05F"
474337016;"HU";"C01B"
474337016;"HU";"C05F"
474337016;"HU";"C08H"
474490084;"HU";"B62D"
474492124;"HU";"B60T"
474492491;"HU";"G08B"
474492860;"HU";"B60R"
474492860;"HU";"G08G"
474553868;"HU";"F02B"
474553868;"HU";"F02D"
474553868;"HU";"F02M"
474650015;"HU";"H04L"
474651931;"HU";"H05B"
474652169;"HU";"H01L"
474652169;"HU";"H05B"
474757410;"HU";"A61K"
474757410;"HU";"A61P"
474757410;"HU";"C07D"
474761627;"HU";"A01K"
474943710;"HU";"H01L"
474945172;"HU";"C12P"
474993860;"HU";"B60T"
474993948;"HU";"H04L"
474994157;"HU";"H04L"
475032374;"HU";"G05B"
475032374;"HU";"G05D"
475032374;"HU";"G06F"
475032374;"HU";"G06N"
475052159;"HU";"A63B"
475052159;"HU";"G09B"
475077506;"HU";"C12Q"
475200161;"HU";"H04W"
475206454;"HU";"B63B"
475206454;"HU";"E02B"
475211157;"HU";"B01J"
475308655;"HU";"E05D"
475308699;"HU";"A61B"
475396209;"HU";"H04L"
475396225;"HU";"G06K"
475396225;"HU";"G06T"
475396225;"HU";"G06V"
475396225;"HU";"G08B"
475396225;"HU";"H04N"
475507031;"HU";"B60W"
475507031;"HU";"B62D"
475623921;"HU";"A61K"
475623921;"HU";"C07K"
475650965;"HU";"H05B"
475743873;"HU";"H01L"
475743884;"HU";"B62D"
475895593;"HU";"H04W"
475895787;"HU";"G01N"
475895787;"HU";"G02B"
475968460;"HU";"F16D"
476026410;"HU";"A61K"
476026410;"HU";"G01N"
476026412;"HU";"A61K"
476026412;"HU";"G01N"
476027098;"HU";"B62M"
476027098;"HU";"H02K"
476027098;"HU";"H02P"
476029526;"HU";"B60T"
476029526;"HU";"B60W"
476029845;"HU";"C10B"
476030063;"HU";"G06K"
476030063;"HU";"G06T"
476285782;"HU";"A01D"
476334810;"HU";"G06F"
476334810;"HU";"H04L"
476334847;"HU";"C07D"
476482619;"HU";"G01N"
476482682;"HU";"A63H"
476482682;"HU";"B22C"
476482682;"HU";"B22D"
476482920;"HU";"A63B"
476482920;"HU";"G09B"
476483676;"HU";"C10B"
476501525;"HU";"C07C"
476506664;"HU";"B61L"
476506664;"HU";"G07C"
476653635;"HU";"E05B"
476653635;"HU";"H01F"
476653757;"HU";"C11D"
476788014;"HU";"A61K"
476788014;"HU";"A61P"
476788014;"HU";"C07D"
476942754;"HU";"B25D"
476943102;"HU";"A61K"
476943102;"HU";"A61P"
476943102;"HU";"C07D"
476992807;"HU";"C12P"
476993145;"HU";"A61K"
476993145;"HU";"C07D"
477106932;"HU";"F21V"
477107661;"HU";"H01L"
477126551;"HU";"A63B"
477126551;"HU";"A63C"
477126639;"HU";"G06T"
477126639;"HU";"H04N"
477127716;"HU";"F16M"
477127716;"HU";"F21V"
477127716;"HU";"F21Y"
477183899;"HU";"G02F"
477262454;"HU";"G06F"
477262454;"HU";"H04L"
477262735;"HU";"B25F"
477263835;"HU";"G06F"
477263835;"HU";"H04L"
477362836;"HU";"C07D"
477383141;"HU";"H04L"
477383141;"HU";"H04W"
477688221;"HU";"B60R"
477690200;"HU";"H04W"
477769294;"HU";"F21V"
477770500;"HU";"A61K"
477770500;"HU";"A61P"
477770500;"HU";"C07B"
477770500;"HU";"C07D"
477799145;"HU";"A61K"
477799145;"HU";"A61N"
477799145;"HU";"B82Y"
478059797;"HU";"A61B"
478071591;"HU";"C12N"
478146452;"HU";"A61K"
478146452;"HU";"A61P"
478146452;"HU";"C07D"
478148038;"HU";"H04L"
478457118;"HU";"H04W"
478510044;"HU";"B41J"
478548751;"HU";"G01N"
478698124;"HU";"A61K"
478698124;"HU";"A61P"
478698124;"HU";"C07D"
478698125;"HU";"C05D"
478698125;"HU";"C05F"
478698125;"HU";"C05G"
478699512;"HU";"A61B"
478699512;"HU";"G06Q"
478712753;"HU";"A01G"
478893277;"HU";"H04W"
478899951;"HU";"B25J"
478899951;"HU";"G05D"
478925765;"HU";"G06F"
478925765;"HU";"H05K"
479010428;"HU";"A23L"
479010428;"HU";"C07H"
479023763;"HU";"G06Q"
479023763;"HU";"G07B"
479023794;"HU";"G06F"
479023794;"HU";"H04L"
479116074;"HU";"H04W"
479220249;"HU";"A23L"
479220249;"HU";"A61L"
479220514;"HU";"A23P"
479220514;"HU";"B33Y"
479220516;"HU";"A23P"
479220516;"HU";"B33Y"
479224283;"HU";"A61N"
479224284;"HU";"A61M"
479278494;"HU";"A61K"
479314776;"HU";"B62D"
479314776;"HU";"G06T"
479314812;"HU";"B29C"
479314812;"HU";"B65D"
479314813;"HU";"B29C"
479314813;"HU";"B65D"
479356075;"HU";"A61K"
479356075;"HU";"A61P"
479356076;"HU";"A61K"
479356076;"HU";"A61P"
479356149;"HU";"A61B"
479356261;"HU";"H04L"
479356261;"HU";"H04W"
479991658;"HU";"G06F"
479991658;"HU";"G06Q"
479991658;"HU";"H04L"
479992217;"HU";"A61K"
479992217;"HU";"A61P"
479992217;"HU";"C07D"
480001959;"HU";"C22B"
480059848;"HU";"A61K"
480059848;"HU";"A61P"
480059848;"HU";"C07D"
480098912;"HU";"B60T"
480253303;"HU";"H04W"
480272653;"HU";"A61K"
480358240;"HU";"B60S"
480458420;"HU";"G02F"
480469313;"HU";"B01D"
480469313;"HU";"B29C"
480469581;"HU";"A61K"
480469581;"HU";"A61P"
480752160;"HU";"B27D"
480752160;"HU";"B27N"
480752160;"HU";"B32B"
480752160;"HU";"B44C"
480752208;"HU";"H04L"
480752268;"HU";"B62D"
480755803;"HU";"E04C"
480957767;"HU";"B28B"
480957767;"HU";"F27D"
481123538;"HU";"E05F"
481274806;"HU";"H04L"
481317151;"HU";"B65F"
481376511;"HU";"G06K"
481376511;"HU";"G06V"
481376511;"HU";"G08G"
481380290;"HU";"G06T"
481518723;"HU";"G01S"
481527603;"HU";"B28B"
481528157;"HU";"E05D"
481545289;"HU";"B25J"
481545289;"HU";"G06F"
481545504;"HU";"C12N"
481545504;"HU";"C12P"
481546372;"HU";"F02B"
481546372;"HU";"F02M"
481611508;"HU";"C07D"
481611528;"HU";"F16M"
481611528;"HU";"G02B"
481611528;"HU";"G03B"
481611748;"HU";"H04L"
481689532;"HU";"E03B"
481689532;"HU";"F16L"
481689572;"HU";"C07C"
481689572;"HU";"C07D"
481695040;"HU";"H04W"
481748212;"HU";"G01J"
481748212;"HU";"H01L"
481748212;"HU";"H01Q"
481820825;"HU";"A63F"
481820825;"HU";"H04W"
481919487;"HU";"B25J"
481919487;"HU";"G05B"
481919487;"HU";"H04L"
481919487;"HU";"H04W"
481948051;"HU";"B23H"
482018995;"HU";"A62D"
482018996;"HU";"A62C"
482018997;"HU";"A62C"
482393327;"HU";"A47G"
482393327;"HU";"A61F"
482393327;"HU";"A61M"
482394636;"HU";"A61K"
482394636;"HU";"C07D"
482463748;"HU";"H02M"
482476563;"HU";"H04L"
482476563;"HU";"H04W"
482667015;"HU";"F16L"
482700419;"HU";"C04B"
482731004;"HU";"A61B"
482890973;"HU";"H04L"
482891003;"HU";"G06N"
482891003;"HU";"H04B"
482891003;"HU";"H04L"
482891003;"HU";"H04W"
482891176;"HU";"G05B"
482891181;"HU";"A43C"
482891389;"HU";"C04B"
482893779;"HU";"G01N"
482893779;"HU";"G06T"
482893779;"HU";"H04N"
482989632;"HU";"G05D"
482989632;"HU";"G06Q"
482989632;"HU";"G08G"
482989635;"HU";"B60T"
482989780;"HU";"B60T"
483087909;"HU";"A61P"
483087909;"HU";"C07K"
483087994;"HU";"E05D"
483087994;"HU";"E05F"
483089209;"HU";"G01T"
483121412;"HU";"C07K"
483139660;"HU";"B60G"
483139695;"HU";"B60T"
483141096;"HU";"B62B"
483141096;"HU";"G06K"
483141096;"HU";"G06Q"
483141096;"HU";"G06V"
483327340;"HU";"G06T"
483327340;"HU";"H04N"
483365812;"HU";"G05D"
483365812;"HU";"G08G"
483435876;"HU";"G05D"
483435876;"HU";"G08G"
483482192;"HU";"H04L"
483482192;"HU";"H04W"
483482427;"HU";"B60R"
483482427;"HU";"G01S"
483482427;"HU";"G05D"
483482436;"HU";"G05D"
483482436;"HU";"G08G"
483482555;"HU";"B60T"
483483121;"HU";"A61K"
483483121;"HU";"A61P"
483483121;"HU";"C07D"
483484771;"HU";"A61K"
483484771;"HU";"A61P"
483646340;"HU";"E05C"
483712837;"HU";"B60T"
483712837;"HU";"G05D"
483861354;"HU";"B60R"
483861354;"HU";"G01R"
483861452;"HU";"B23D"
483861452;"HU";"B25F"
483973210;"HU";"F21S"
483973210;"HU";"F21V"
483993458;"HU";"H04L"
483993458;"HU";"H04W"
484129451;"HU";"B62D"
484167630;"HU";"B62D"
484168545;"HU";"E05D"
484168545;"HU";"E05F"
484210579;"HU";"B60L"
484210579;"HU";"B60W"
484361968;"HU";"F21S"
484361968;"HU";"F21V"
484361968;"HU";"F21W"
484387119;"HU";"B25J"
484387119;"HU";"G05B"
484452411;"HU";"B62D"
484452606;"HU";""
484505586;"HU";"B62D"
484739941;"HU";"H02K"
484740049;"HU";"B62D"
484740469;"HU";"G02B"
484740469;"HU";"G02F"
484740880;"HU";"H04L"
484740880;"HU";"H04W"
484887300;"HU";"F23G"
485040111;"HU";"A61K"
485040111;"HU";"A61P"
485068836;"HU";"C07K"
485068836;"HU";"C12N"
485211544;"HU";"G06F"
485211544;"HU";"H04L"
485212374;"HU";"C10B"
485237329;"HU";"G06F"
485237329;"HU";"G07C"
485386200;"HU";"H05B"
485398130;"HU";"E04D"
485398130;"HU";"F24S"
485399964;"HU";"F21L"
485399964;"HU";"F21V"
485399964;"HU";"H05B"
485409108;"HU";"B60T"
485409108;"HU";"G01B"
485643155;"HU";"B25J"
485830596;"HU";"H04W"
485830658;"HU";"C08G"
485830658;"HU";"C08J"
485830658;"HU";"C08K"
485830658;"HU";"E04B"
485830658;"HU";"E04C"
485830874;"HU";"C07D"
485856859;"HU";"E05D"
485856859;"HU";"E05F"
485857024;"HU";"E01C"
485858400;"HU";"A61K"
485858400;"HU";"A61L"
485858400;"HU";"A61P"
485858400;"HU";"C07K"
485858400;"HU";"C12N"
485867612;"HU";"G06N"
486112614;"HU";"A61K"
486112614;"HU";"A61P"
486112614;"HU";"C07D"
486113275;"HU";"F15B"
486113275;"HU";"F16K"
486129652;"HU";"B01J"
486129652;"HU";"C07B"
486129652;"HU";"C07C"
486129652;"HU";"C07F"
486130665;"HU";"A01C"
486130665;"HU";"A01G"
486130665;"HU";"A01N"
486132671;"HU";"H04L"
486274513;"HU";"G01S"
486275832;"HU";"E05F"
486333479;"HU";"A61B"
486333479;"HU";"A61M"
486374713;"HU";"A61B"
486404786;"HU";"B25J"
486404786;"HU";"G05B"
486405157;"HU";"H04W"
486405244;"HU";"E04C"
486652680;"HU";"H04W"
486803169;"HU";"H02K"
486924291;"HU";"F21S"
486924291;"HU";"F21V"
486937951;"HU";"A24B"
486937951;"HU";"B07C"
487005269;"HU";"G01S"
487005308;"HU";"G05D"
487005409;"HU";"C08J"
487005409;"HU";"C09D"
487046705;"HU";"A61K"
487046705;"HU";"A61P"
487046705;"HU";"C07D"
487074688;"HU";"G05G"
487074708;"HU";"H04L"
487188428;"HU";"F21V"
487188639;"HU";"F16K"
487329989;"HU";"G06F"
487329989;"HU";"G06Q"
487329989;"HU";"H04L"
487329989;"HU";"H04W"
487374825;"HU";"C05F"
487374825;"HU";"C12N"
487491926;"HU";"F16F"
487491954;"HU";"F16F"
487584339;"HU";"G06Q"
487680580;"HU";"H04B"
487680580;"HU";"H04L"
487680760;"HU";"B01J"
487680760;"HU";"C10G"
487746755;"HU";"G01S"
488190869;"HU";"H04L"
488190869;"HU";"H04W"
488191040;"HU";"G06F"
488191170;"HU";"H04L"
488192674;"HU";"G01B"
488192674;"HU";"G01S"
488324409;"HU";"G01D"
488324409;"HU";"G06K"
488498751;"HU";"H04L"
488588001;"HU";"C01B"
488707715;"HU";"B25F"
488707784;"HU";"H04L"
488707794;"HU";"H04L"
488751004;"HU";"C03C"
488753329;"HU";"F21S"
488753329;"HU";"F21V"
488753329;"HU";"F21Y"
488796284;"HU";"H04L"
488797092;"HU";"A62C"
488797284;"HU";"H04L"
488797284;"HU";"H04N"
488797356;"HU";"G01C"
488797356;"HU";"G06Q"
488797356;"HU";"G08B"
488918087;"HU";"H01Q"
488918230;"HU";"G01C"
488918230;"HU";"G09B"
488918231;"HU";"A01N"
488920406;"HU";"B62D"
488980478;"HU";"G01G"
489227305;"HU";"B01D"
489229357;"HU";"H04W"
489435732;"HU";"C12N"
489435732;"HU";"C40B"
489435762;"HU";"C12Q"
489435762;"HU";"G01N"
489435773;"HU";"A61B"
489620449;"HU";"A61C"
489620449;"HU";"G06F"
489620450;"HU";"A47D"
489620450;"HU";"A63C"
489622346;"HU";"B61H"
489622346;"HU";"F16D"
489622381;"HU";"H01R"
489622460;"HU";"A61M"
489622464;"HU";"A61B"
489622464;"HU";"A61M"
489799147;"HU";"A61K"
489799147;"HU";"A61P"
489799147;"HU";"C07C"
489799148;"HU";"G08B"
490082618;"HU";"A63H"
490208595;"HU";"A61B"
490208595;"HU";"A61M"
490208606;"HU";"H04W"
490336787;"HU";"C12P"
490442336;"HU";"C12Q"
490601421;"HU";"C03C"
490601459;"HU";"A61F"
490667152;"HU";"A61M"
490667152;"HU";"B01D"
490734528;"HU";"F16B"
490734528;"HU";"H05K"
490734780;"HU";"A61L"
490789997;"HU";"G01N"
490926504;"HU";"A61B"
490926504;"HU";"A61M"
491252304;"HU";"A61K"
491252304;"HU";"G01N"
491252305;"HU";"A61K"
491252305;"HU";"G01N"
491579799;"HU";"C07K"
491859842;"HU";"B64C"
491859842;"HU";"F01D"
491859842;"HU";"F03D"
491972537;"HU";"A01K"
491998663;"HU";"G06F"
492158126;"HU";"A61K"
492158126;"HU";"G01N"
492360274;"HU";"B27B"
492405895;"HU";"B60T"
492405895;"HU";"G05G"
492405896;"HU";"B60T"
492405896;"HU";"G05G"
492405898;"HU";"B60B"
492405898;"HU";"B60T"
492699697;"HU";"A61K"
492699697;"HU";"A61P"
492699697;"HU";"C07D"
492703083;"HU";"A61K"
492703083;"HU";"A61P"
492703083;"HU";"C07D"
492703084;"HU";"A61K"
492703084;"HU";"A61P"
492703084;"HU";"C07D"
492703085;"HU";"C07D"
492856870;"HU";"H05H"
492933870;"HU";"A61B"
492933870;"HU";"A61D"
492933870;"HU";"C12Q"
492934731;"HU";"B61L"
493012328;"HU";"A62C"
493265665;"HU";"B60G"
493265665;"HU";"B60T"
493298411;"HU";"A61H"
493450731;"HU";"G06T"
493503776;"HU";"A63C"
493503776;"HU";"A63G"
493503829;"HU";"G01B"
493503829;"HU";"G01N"
493503829;"HU";"G06T"
493505441;"HU";"H02M"
493505441;"HU";"H05B"
493584899;"HU";"B05B"
493584899;"HU";"B08B"
493584899;"HU";"F04B"
493584903;"HU";"B08B"
493584903;"HU";"F04B"
493585468;"HU";"G05B"
493585468;"HU";"G07C"
493585578;"HU";"G01N"
493585578;"HU";"G02B"
493585578;"HU";"G06K"
493585578;"HU";"G06V"
493847168;"HU";"A61B"
493847168;"HU";"G06T"
493945819;"HU";"G06T"
493945824;"HU";"G01R"
494014575;"HU";"A01G"
494237591;"HU";"B65D"
494531880;"HU";"G01N"
494702976;"HU";"F21S"
494702976;"HU";"F21V"
494702976;"HU";"F21Y"
494709429;"HU";"B28B"
494709429;"HU";"E04G"
495008277;"HU";"A01G"
495008277;"HU";"A01N"
495008278;"HU";"A01N"
495008278;"HU";"A01P"
495008494;"HU";"A01N"
495008494;"HU";"A01P"
495010370;"HU";"A01N"
495010653;"HU";"A01C"
495010653;"HU";"A01G"
495010653;"HU";"A01N"
495010653;"HU";"A01P"
495197943;"HU";"C12M"
495197943;"HU";"G01N"
495262990;"HU";"H01M"
495264918;"HU";"F16M"
495767427;"HU";"C07C"
495767427;"HU";"C07D"
495767491;"HU";"F03B"
495767492;"HU";"A01N"
495790304;"HU";"A61K"
495790304;"HU";"A61P"
495790304;"HU";"C12N"
495791813;"HU";"E01B"
496106571;"HU";"B60T"
496106571;"HU";"F16K"
496107906;"HU";"C07J"
496387556;"HU";"B42D"
496387556;"HU";"C08K"
496387556;"HU";"C09D"
496387556;"HU";"C12Q"
496694094;"HU";"B25B"
496694094;"HU";"B25F"
496826515;"HU";"A61K"
496826515;"HU";"A61P"
496897593;"HU";"B60S"
496897593;"HU";"F16C"
496995772;"HU";"C07C"
496995772;"HU";"C07F"
497002908;"HU";"B32B"
497002908;"HU";"C09K"
497481145;"HU";"A61K"
497481145;"HU";"A61P"
497703378;"HU";"H04L"
497894928;"HU";"C04B"
497894928;"HU";"E04F"
